row_id,order_id,order_date,customer_id,customer_name,customer_address,City,Country,State,zipcode,region,product_id,product_name,unit_prirce,quantity,total_sale
6834,CA-2013-123946-60390,2020-07-25,AJ-10795,Anthony Johnson,9420 Frank Flat,Springfield,United States,Virginia,22153,South,OFF-ST-10000419,"Rogers Jumbo File, Granite",67.9,5,339.5
6835,CA-2013-123946-25187,2020-07-26,AJ-10795,Anthony Johnson,9420 Frank Flat,Springfield,United States,Virginia,22153,South,FUR-CH-10002073,Hon Olson Stacker Chairs,1059.12,4,4236.48
6836,CA-2011-147543-80532,2020-07-27,BC-11125,Becky Castell,7716 Wuckert Wells Apt. 768,El Cajon,United States,California,92020,West,FUR-CH-10000155,Global Comet Stacking Armless Chair,478.48,2,956.96
6837,US-2013-159093-62967,2020-07-28,RS-19420,Ricardo Sperren,398 Daugherty Ports Apt. 432,Los Angeles,United States,California,90036,West,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,128.16
6838,CA-2013-162110-42022,2020-07-29,NP-18670,Nora Paige,15333 Reinger Shore,Phoenix,United States,Arizona,85023,West,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,55.992,1,55.992
6839,US-2013-163461-21356,2020-07-30,BT-11440,Bobby Trafton,317 Kub Street Apt. 553,Frankfort,United States,Illinois,60423,Central,OFF-PA-10003134,Xerox 1937,76.864,2,153.728
6840,CA-2011-101462-61686,2020-07-31,BP-11230,Benjamin Patterson,543 Anderson Path Apt. 122,Los Angeles,United States,California,90045,West,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,239.68
6841,US-2013-100461-17563,2020-08-01,JO-15145,Jack O'Briant,658 Dach Ports Suite 215,Franklin,United States,Wisconsin,53132,Central,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,6,9395.28
6842,US-2013-100461-87932,2020-08-02,JO-15145,Jack O'Briant,658 Dach Ports Suite 215,Franklin,United States,Wisconsin,53132,Central,OFF-BI-10001460,Plastic Binding Combs,106.05,7,742.35
6843,US-2014-162670-93184,2020-08-03,MF-18250,Monica Federle,302 Rowena Skyway,Little Rock,United States,Arkansas,72209,South,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",62.04,4,248.16
6844,US-2014-162670-69106,2020-08-04,MF-18250,Monica Federle,302 Rowena Skyway,Little Rock,United States,Arkansas,72209,South,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,1484.91
6845,US-2014-162670-68428,2020-08-05,MF-18250,Monica Federle,302 Rowena Skyway,Little Rock,United States,Arkansas,72209,South,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4,1471.84
6846,US-2014-162670-47365,2020-08-06,MF-18250,Monica Federle,302 Rowena Skyway,Little Rock,United States,Arkansas,72209,South,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,2,89.92
6847,US-2014-162670-44607,2020-08-07,MF-18250,Monica Federle,302 Rowena Skyway,Little Rock,United States,Arkansas,72209,South,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,548.82
6848,CA-2014-128965-8096,2020-08-08,PS-18760,Pamela Stobb,555 Merle Village Apt. 184,Los Angeles,United States,California,90008,West,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,84.42
6849,CA-2014-128965-764,2020-08-09,PS-18760,Pamela Stobb,555 Merle Village Apt. 184,Los Angeles,United States,California,90008,West,OFF-LA-10001404,Avery 517,7.38,2,14.76
6850,CA-2014-128965-44790,2020-08-10,PS-18760,Pamela Stobb,555 Merle Village Apt. 184,Los Angeles,United States,California,90008,West,OFF-FA-10001561,Stockwell Push Pins,10.9,5,54.5
6851,CA-2014-128965-29115,2020-08-11,PS-18760,Pamela Stobb,555 Merle Village Apt. 184,Los Angeles,United States,California,90008,West,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,274.89,11,3023.79
6852,CA-2014-128965-68590,2020-08-12,PS-18760,Pamela Stobb,555 Merle Village Apt. 184,Los Angeles,United States,California,90008,West,OFF-LA-10003190,Avery 474,23.04,8,184.32
6853,CA-2014-128965-33292,2020-08-13,PS-18760,Pamela Stobb,555 Merle Village Apt. 184,Los Angeles,United States,California,90008,West,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,655.056
6854,CA-2014-138618-39685,2020-08-14,MY-17380,Maribeth Yedwab,969 Nienow Court Suite 452,San Antonio,United States,Texas,78207,Central,OFF-PA-10000520,Xerox 201,10.368,2,20.736
6855,US-2013-126452-41704,2020-08-15,SC-20230,Scot Coram,20138 Dicki Islands,Los Angeles,United States,California,90004,West,OFF-BI-10004465,Avery Durable Slant Ring Binders,12.672,2,25.344
6856,US-2013-126452-20656,2020-08-16,SC-20230,Scot Coram,20138 Dicki Islands,Los Angeles,United States,California,90004,West,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,91.96,5,459.8
6857,US-2013-126452-15127,2020-08-17,SC-20230,Scot Coram,20138 Dicki Islands,Los Angeles,United States,California,90004,West,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,254.97,3,764.91
6858,US-2013-126452-98669,2020-08-18,SC-20230,Scot Coram,20138 Dicki Islands,Los Angeles,United States,California,90004,West,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,63.968
6859,US-2013-126452-39219,2020-08-19,SC-20230,Scot Coram,20138 Dicki Islands,Los Angeles,United States,California,90004,West,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,2887.056,9,25983.504
6860,US-2013-126452-8903,2020-08-20,SC-20230,Scot Coram,20138 Dicki Islands,Los Angeles,United States,California,90004,West,OFF-PA-10003848,Xerox 1997,12.96,2,25.92
6861,US-2013-126452-69051,2020-08-21,SC-20230,Scot Coram,20138 Dicki Islands,Los Angeles,United States,California,90004,West,OFF-PA-10002606,Xerox 1928,47.52,9,427.68
6862,CA-2013-145009-61465,2020-08-22,RF-19345,Randy Ferguson,6094 Littel Port Suite 129,Chicago,United States,Illinois,60610,Central,OFF-LA-10004853,Avery 483,11.952,3,35.856
6863,CA-2012-162544-97502,2020-08-23,SG-20080,Sandra Glassco,40372 Marks Club Apt. 441,Seattle,United States,Washington,98105,West,OFF-PA-10004948,Xerox 190,4.98,1,4.98
6864,CA-2011-124394-92870,2020-08-24,TB-21520,Tracy Blumstein,749 Mallie Crossing Suite 980,Beaumont,United States,Texas,77705,Central,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,53.9
6865,CA-2011-124394-48042,2020-08-25,TB-21520,Tracy Blumstein,749 Mallie Crossing Suite 980,Beaumont,United States,Texas,77705,Central,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,119.976,3,359.928
6866,US-2013-121013-87488,2020-08-26,MM-17920,Michael Moore,76466 Dariana Pike Suite 328,Chesapeake,United States,Virginia,23320,South,OFF-LA-10004545,Avery 50,25.06,2,50.12
6867,US-2013-121013-25273,2020-08-27,MM-17920,Michael Moore,76466 Dariana Pike Suite 328,Chesapeake,United States,Virginia,23320,South,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,4958.82
6868,US-2012-123918-97270,2020-08-28,CG-12520,Claire Gute,45896 Greenholt Stream Apt. 059,Dallas,United States,Texas,75217,Central,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.376,6,788.256
6869,US-2012-123918-30808,2020-08-29,CG-12520,Claire Gute,45896 Greenholt Stream Apt. 059,Dallas,United States,Texas,75217,Central,OFF-PA-10003001,Xerox 1986,5.344,1,5.344
6870,CA-2012-137113-50673,2020-08-30,TW-21025,Tamara Willingham,9440 Hoyt Creek,Seattle,United States,Washington,98105,West,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,2003.92,5,10019.6
6871,CA-2012-137113-66619,2020-08-31,TW-21025,Tamara Willingham,9440 Hoyt Creek,Seattle,United States,Washington,98105,West,OFF-PA-10004255,Xerox 219,32.4,5,162
6872,CA-2012-137113-42368,2020-09-01,TW-21025,Tamara Willingham,9440 Hoyt Creek,Seattle,United States,Washington,98105,West,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,1913.4,9,17220.6
6873,CA-2012-137113-24462,2020-09-02,TW-21025,Tamara Willingham,9440 Hoyt Creek,Seattle,United States,Washington,98105,West,OFF-ST-10002554,Tennsco Industrial Shelving,146.73,3,440.19
6874,CA-2012-137113-51693,2020-09-03,TW-21025,Tamara Willingham,9440 Hoyt Creek,Seattle,United States,Washington,98105,West,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,5,571
6875,CA-2012-120677-40421,2020-09-04,BD-11320,Bill Donatelli,4511 Hattie Tunnel,Minneapolis,United States,Minnesota,55407,Central,FUR-CH-10002320,Hon Pagoda Stacking Chairs,2567.84,8,20542.72
6876,CA-2014-123036-12681,2020-09-05,HA-14905,Helen Abelman,456 Crist Greens,Springfield,United States,Ohio,45503,East,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4,148.224
6877,CA-2014-123036-46338,2020-09-06,HA-14905,Helen Abelman,456 Crist Greens,Springfield,United States,Ohio,45503,East,TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,519.792
6878,CA-2014-120222-47981,2020-09-07,LL-16840,Lauren Leatherbury,91608 Schaefer Springs Suite 168,Los Angeles,United States,California,90032,West,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,57.15
6879,CA-2014-120222-77438,2020-09-08,LL-16840,Lauren Leatherbury,91608 Schaefer Springs Suite 168,Los Angeles,United States,California,90032,West,OFF-BI-10000666,Surelock Post Binders,73.344,3,220.032
6880,CA-2014-164756-15779,2020-09-09,SS-20140,Saphhira Shifley,182 Durgan Lodge,Columbus,United States,Georgia,31907,South,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,765.44
6881,CA-2014-164756-70163,2020-09-10,SS-20140,Saphhira Shifley,182 Durgan Lodge,Columbus,United States,Georgia,31907,South,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,356.72
6882,CA-2014-164756-40555,2020-09-11,SS-20140,Saphhira Shifley,182 Durgan Lodge,Columbus,United States,Georgia,31907,South,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,341.82
6883,CA-2014-164756-9482,2020-09-12,SS-20140,Saphhira Shifley,182 Durgan Lodge,Columbus,United States,Georgia,31907,South,OFF-PA-10003848,Xerox 1997,25.92,4,103.68
6884,CA-2014-164756-38693,2020-09-13,SS-20140,Saphhira Shifley,182 Durgan Lodge,Columbus,United States,Georgia,31907,South,FUR-FU-10002963,"Master Caster Door Stop, Gray",20.32,4,81.28
6885,CA-2014-164756-53206,2020-09-14,SS-20140,Saphhira Shifley,182 Durgan Lodge,Columbus,United States,Georgia,31907,South,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,411.98,2,823.96
6886,CA-2014-164756-6159,2020-09-15,SS-20140,Saphhira Shifley,182 Durgan Lodge,Columbus,United States,Georgia,31907,South,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",34.48,2,68.96
6887,CA-2014-164756-54238,2020-09-16,SS-20140,Saphhira Shifley,182 Durgan Lodge,Columbus,United States,Georgia,31907,South,OFF-PA-10003228,Xerox 1917,244.55,5,1222.75
6888,CA-2014-122028-66179,2020-09-17,CK-12205,Chloris Kastensmidt,470 Klein Cove,Lakewood,United States,Ohio,44107,East,OFF-BI-10004817,GBC Personal VeloBind Strips,10.782,3,32.346
6889,US-2012-165512-98666,2020-09-18,VS-21820,Vivek Sundaresam,5755 Dario Shores Apt. 544,Naperville,United States,Illinois,60540,Central,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",602.651,7,4218.557
6890,US-2012-165512-34044,2020-09-19,VS-21820,Vivek Sundaresam,5755 Dario Shores Apt. 544,Naperville,United States,Illinois,60540,Central,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,6,45.936
6891,CA-2012-140557-2305,2020-09-20,TN-21040,Tanja Norvell,360 Kuvalis Fort,New York City,United States,New York,10009,East,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,559.93,7,3919.51
6892,US-2014-135013-90416,2020-09-21,HR-14830,Harold Ryan,23040 Amaya Lane Apt. 879,Huntington Beach,United States,California,92646,West,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,2399.96,5,11999.8
6893,CA-2014-111220-12305,2020-09-22,JS-15595,Jill Stevenson,1699 Keon Lights,Chicago,United States,Illinois,60653,Central,OFF-FA-10002280,Advantus Plastic Paper Clips,16,4,64
6894,CA-2014-111220-81623,2020-09-23,JS-15595,Jill Stevenson,1699 Keon Lights,Chicago,United States,Illinois,60653,Central,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,5.588,2,11.176
6895,CA-2014-111220-32637,2020-09-24,JS-15595,Jill Stevenson,1699 Keon Lights,Chicago,United States,Illinois,60653,Central,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",235.92,5,1179.6
6896,US-2014-149006-32109,2020-09-25,BN-11470,Brad Norvell,18937 Schimmel Brook,Brentwood,United States,California,94513,West,OFF-ST-10003221,Staples,10.68,1,10.68
6897,CA-2014-149468-83424,2020-09-26,AR-10405,Allen Rosenblatt,195 Ryan Path,Trenton,United States,Michigan,48183,Central,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2,82.56
6898,CA-2013-140249-5969,2020-09-27,SW-20455,Shaun Weien,992 VonRueden Path Apt. 294,Seattle,United States,Washington,98103,West,TEC-PH-10002584,Samsung Galaxy S4,1001.584,2,2003.168
6899,US-2014-135503-84610,2020-09-28,JE-16165,Justin Ellison,438 Konopelski Vista Suite 006,North Charleston,United States,South Carolina,29406,South,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,29.52
6900,CA-2011-126277-85883,2020-09-29,LH-16900,Lena Hernandez,9103 Kendrick Prairie,Columbus,United States,Ohio,43229,East,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,7.506
6901,US-2014-115301-69278,2020-09-30,VG-21790,Vivek Gonzalez,755 Ariel Village Apt. 212,Seattle,United States,Washington,98103,West,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2,231.92
6902,CA-2014-168942-67323,2020-10-01,EM-13960,Eric Murdock,974 Emmanuel Land,San Francisco,United States,California,94109,West,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",186.54,3,559.62
6903,US-2014-128398-6405,2020-10-02,EM-13825,Elizabeth Moffitt,36541 Boyle Circle Apt. 912,Los Angeles,United States,California,90049,West,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,159.56,4,638.24
6904,CA-2012-104115-10310,2020-10-03,JH-15910,Jonathan Howell,44946 Eileen Ridges Suite 745,West Palm Beach,United States,Florida,33407,South,TEC-PH-10002844,Speck Products Candyshell Flip Case,55.984,2,111.968
6905,CA-2011-142510-47647,2020-10-04,NP-18700,Nora Preis,5102 Fadel Ville Suite 871,Chicago,United States,Illinois,60623,Central,OFF-ST-10000585,Economy Rollaway Files,132.16,1,132.16
6906,CA-2011-142510-30690,2020-10-05,NP-18700,Nora Preis,5102 Fadel Ville Suite 871,Chicago,United States,Illinois,60623,Central,OFF-BI-10002824,Recycled Easel Ring Binders,17.904,6,107.424
6907,CA-2011-142510-31844,2020-10-06,NP-18700,Nora Preis,5102 Fadel Ville Suite 871,Chicago,United States,Illinois,60623,Central,OFF-PA-10001289,White Computer Printout Paper by Universal,124.032,4,496.128
6908,CA-2011-124247-16129,2020-10-07,SH-20635,Stefanie Holloman,7626 Annabelle Station,Sacramento,United States,California,95823,West,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,7019.6
6909,CA-2013-105473-57458,2020-10-08,BM-11785,Bryan Mills,4376 Windler Tunnel,Seattle,United States,Washington,98115,West,OFF-SU-10003567,Stiletto Hand Letter Openers,28.8,3,86.4
6910,CA-2012-102806-90442,2020-10-09,HG-14965,Henry Goldwyn,8382 Jacinto Crossing,Philadelphia,United States,Pennsylvania,19143,East,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.588,2,49.176
6911,CA-2014-121706-54584,2020-10-10,BM-11140,Becky Martin,99534 Cronin Estates,Santa Barbara,United States,California,93101,West,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,2497.53
6912,CA-2014-109211-83594,2020-10-11,BD-11606,Brian Dahlen,4805 Haylie Union Apt. 954,Lawrence,United States,New York,10011,East,OFF-EN-10001532,Brown Kraft Recycled Envelopes,16.98,1,16.98
6913,CA-2012-134257-88023,2020-10-12,MS-17710,Maurice Satty,4956 Jonathan Fort Suite 441,Auburn,United States,Alabama,36830,South,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,2457.75
6914,CA-2012-134257-54680,2020-10-13,MS-17710,Maurice Satty,4956 Jonathan Fort Suite 441,Auburn,United States,Alabama,36830,South,OFF-EN-10003845,Colored Envelopes,7.38,2,14.76
6915,CA-2012-137925-81246,2020-10-14,JL-15235,Janet Lee,14627 Phoebe Plain,New York City,United States,New York,10035,East,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,165.62
6916,CA-2012-137925-55238,2020-10-15,JL-15235,Janet Lee,14627 Phoebe Plain,New York City,United States,New York,10035,East,FUR-BO-10001608,"Hon Metal Bookcases, Black",681.408,12,8176.896
6917,CA-2013-140046-38436,2020-10-16,KM-16660,Khloe Miller,876 Chelsie Shores,Los Angeles,United States,California,90032,West,OFF-LA-10000305,Avery 495,18.9,3,56.7
6918,CA-2013-140382-96582,2020-10-17,RD-19900,Ruben Dartt,647 Davin Club Apt. 067,San Francisco,United States,California,94109,West,OFF-ST-10003638,Mobile Personal File Cube,93.68,4,374.72
6919,CA-2013-140382-66775,2020-10-18,RD-19900,Ruben Dartt,647 Davin Club Apt. 067,San Francisco,United States,California,94109,West,OFF-LA-10001934,Avery 516,21.93,3,65.79
6920,CA-2013-140382-54390,2020-10-19,RD-19900,Ruben Dartt,647 Davin Club Apt. 067,San Francisco,United States,California,94109,West,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,862.344,7,6036.408
6921,CA-2013-140382-92575,2020-10-20,RD-19900,Ruben Dartt,647 Davin Club Apt. 067,San Francisco,United States,California,94109,West,OFF-PA-10001019,Xerox 1884,19.98,1,19.98
6922,CA-2011-164182-66477,2020-10-21,ST-20530,Shui Tom,8285 Frida Drives,Philadelphia,United States,Pennsylvania,19140,East,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1,13.494
6923,CA-2011-164182-83151,2020-10-22,ST-20530,Shui Tom,8285 Frida Drives,Philadelphia,United States,Pennsylvania,19140,East,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,23.988,2,47.976
6924,CA-2011-164182-41224,2020-10-23,ST-20530,Shui Tom,8285 Frida Drives,Philadelphia,United States,Pennsylvania,19140,East,FUR-FU-10001057,Tensor Track Tree Floor Lamp,31.984,2,63.968
6925,CA-2011-164182-26979,2020-10-24,ST-20530,Shui Tom,8285 Frida Drives,Philadelphia,United States,Pennsylvania,19140,East,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584,2,83.168
6926,CA-2014-137365-13645,2020-10-25,BP-11095,Bart Pistole,5875 Amos Shoal Apt. 754,El Paso,United States,Texas,79907,Central,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,287.928
6927,CA-2013-129847-31665,2020-10-26,TA-21385,Tom Ashbrook,524 Lockman Mill Suite 286,Chicago,United States,Illinois,60653,Central,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,168.544
6928,CA-2011-126963-53179,2020-10-27,PS-18760,Pamela Stobb,555 Merle Village Apt. 184,El Paso,United States,Texas,79907,Central,OFF-PA-10001952,Xerox 1902,36.544,2,73.088
6929,CA-2013-125094-54264,2020-10-28,NP-18700,Nora Preis,5102 Fadel Ville Suite 871,Seattle,United States,Washington,98105,West,TEC-AC-10004420,Cherry 142-key Programmable Keyboard,479.72,4,1918.88
6930,CA-2014-107132-45640,2020-10-29,SC-20260,Scott Cohen,7100 Eleanore Springs,New York City,United States,New York,10009,East,OFF-BI-10001071,GBC ProClick Punch Binding System,102.368,2,204.736
6931,CA-2014-107132-43957,2020-10-30,SC-20260,Scott Cohen,7100 Eleanore Springs,New York City,United States,New York,10009,East,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,28.4,5,142
6932,CA-2014-107132-38528,2020-10-31,SC-20260,Scott Cohen,7100 Eleanore Springs,New York City,United States,New York,10009,East,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",713.88,4,2855.52
6933,CA-2014-107132-99842,2020-11-01,SC-20260,Scott Cohen,7100 Eleanore Springs,New York City,United States,New York,10009,East,OFF-PA-10003790,Xerox 1991,68.52,3,205.56
6934,CA-2012-139248-83595,2020-11-02,RD-19930,Russell D'Ascenzo,546 Angelina Villages Suite 947,Los Angeles,United States,California,90032,West,TEC-PH-10004094,Motorola L703CM,623.96,5,3119.8
6935,CA-2011-148369-55580,2020-11-03,TH-21115,Thea Hudgings,6957 Romaguera Bypass,Newark,United States,Delaware,19711,East,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,11.12,4,44.48
6936,CA-2013-106243-97773,2020-11-04,FM-14380,Fred McMath,4036 Maudie Knolls,Lawrence,United States,New York,10011,East,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,2619.6
6937,CA-2012-126466-95500,2020-11-05,JO-15550,Jesus Ocampo,168 Isabell Motorway,Roseville,United States,California,95661,West,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,4.96
6938,CA-2012-130365-87669,2020-11-06,ZC-21910,Zuschuss Carroll,83110 Carlos Mill,Aurora,United States,Illinois,60505,Central,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",221.024,2,442.048
6939,CA-2012-130365-31523,2020-11-07,ZC-21910,Zuschuss Carroll,83110 Carlos Mill,Aurora,United States,Illinois,60505,Central,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",128.058,3,384.174
6940,CA-2014-143021-97589,2020-11-08,FM-14380,Fred McMath,4036 Maudie Knolls,Lawrence,United States,New York,10011,East,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7,408.856
6941,CA-2014-143021-61939,2020-11-09,GZ-14546,George Zrebassa,673 Morar Junctions Apt. 301,Lawrence,United States,New York,10011,East,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,79.974,3,239.922
6942,CA-2012-161767-8545,2020-11-10,GK-14620,Grace Kelly,901 Prohaska Fort Suite 381,Dallas,United States,Texas,75217,Central,TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,959.976
6943,CA-2012-129917-23384,2020-11-11,HM-14980,Henry MacAllister,3454 Otto Falls,Los Angeles,United States,California,90008,West,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,35.424
6944,CA-2012-129917-50156,2020-11-12,HM-14980,Henry MacAllister,3454 Otto Falls,Los Angeles,United States,California,90008,West,OFF-BI-10004828,GBC Poly Designer Binding Covers,53.568,4,214.272
6945,CA-2012-129917-95967,2020-11-13,HM-14980,Henry MacAllister,3454 Otto Falls,Los Angeles,United States,California,90008,West,TEC-PH-10000369,HTC One Mini,503.96,5,2519.8
6946,CA-2012-115420-26740,2020-11-14,LS-16945,Linda Southworth,5152 Camden Forest Apt. 582,Los Angeles,United States,California,90004,West,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,21.34,2,42.68
6947,CA-2013-157588-86363,2020-11-15,AR-10570,Anemone Ratner,85193 Littel Via,Columbus,United States,Georgia,31907,South,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,36.4,5,182
6948,CA-2013-157588-96325,2020-11-16,AR-10570,Anemone Ratner,85193 Littel Via,Columbus,United States,Georgia,31907,South,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,51.75
6949,CA-2012-167255-3494,2020-11-17,RH-19510,Rick Huthwaite,4108 Tromp Squares,San Francisco,United States,California,94110,West,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",15.51,1,15.51
6950,CA-2012-167255-503,2020-11-18,RH-19510,Rick Huthwaite,4108 Tromp Squares,San Francisco,United States,California,94110,West,OFF-PA-10002377,Xerox 1916,146.82,3,440.46
6951,CA-2012-167255-93539,2020-11-19,RH-19510,Rick Huthwaite,4108 Tromp Squares,San Francisco,United States,California,94110,West,OFF-PA-10003441,Xerox 226,12.96,2,25.92
6952,CA-2014-162096-66528,2020-11-20,TB-21190,Thomas Brumley,632 Shayne Pines Apt. 402,Riverside,United States,California,92503,West,OFF-AR-10002221,12 Colored Short Pencils,7.8,3,23.4
6953,CA-2013-157161-94780,2020-11-21,JD-15895,Jonathan Doherty,498 Rice Fall Suite 441,Columbia,United States,South Carolina,29203,South,OFF-EN-10001509,Poly String Tie Envelopes,10.2,5,51
6954,CA-2013-157161-78728,2020-11-22,JD-15895,Jonathan Doherty,498 Rice Fall Suite 441,Columbia,United States,South Carolina,29203,South,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,66.96
6955,CA-2013-157161-2705,2020-11-23,JD-15895,Jonathan Doherty,498 Rice Fall Suite 441,Columbia,United States,South Carolina,29203,South,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,120.5
6956,CA-2013-157161-39708,2020-11-24,JD-15895,Jonathan Doherty,498 Rice Fall Suite 441,Columbia,United States,South Carolina,29203,South,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,151.96
6957,CA-2013-157161-51712,2020-11-25,JD-15895,Jonathan Doherty,498 Rice Fall Suite 441,Columbia,United States,South Carolina,29203,South,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,12.92
6958,CA-2013-157161-55144,2020-11-26,JD-15895,Jonathan Doherty,498 Rice Fall Suite 441,Columbia,United States,South Carolina,29203,South,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),60.12,9,541.08
6959,CA-2012-110765-84686,2020-11-27,JB-15401,Jennifer Braxton,306 Helene Inlet Apt. 639,Lawrence,United States,New York,10011,East,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,824.97,3,2474.91
